"method","line","intervention","norm_intervention","smell","quality"
"io.kubernetes.client.openapi.apis.AppsV1Api.listNamespacedReplicaSetWithHttpInfo(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch)",6593,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.listNamespacedStatefulSetWithHttpInfo(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch)",6919,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.listReplicaSetForAllNamespacesValidateBeforeCall(Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String pretty, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",7232,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.listReplicaSetForAllNamespacesWithHttpInfo(Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String pretty, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch)",7239,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.listStatefulSetForAllNamespacesValidateBeforeCall(Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String pretty, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",7549,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.listStatefulSetForAllNamespacesWithHttpInfo(Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String pretty, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch)",7556,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.patchNamespacedControllerRevisionWithHttpInfo(String name, String namespace, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",7865,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.patchNamespacedDaemonSetWithHttpInfo(String name, String namespace, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",8122,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.patchNamespacedDaemonSetStatusWithHttpInfo(String name, String namespace, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",8379,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.patchNamespacedDeploymentWithHttpInfo(String name, String namespace, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",8636,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.patchNamespacedDeploymentScaleWithHttpInfo(String name, String namespace, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",8893,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.patchNamespacedDeploymentStatusWithHttpInfo(String name, String namespace, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",9150,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.patchNamespacedReplicaSetWithHttpInfo(String name, String namespace, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",9407,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.patchNamespacedReplicaSetScaleWithHttpInfo(String name, String namespace, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",9664,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.patchNamespacedReplicaSetStatusWithHttpInfo(String name, String namespace, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",9921,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.patchNamespacedStatefulSetWithHttpInfo(String name, String namespace, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",10178,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.patchNamespacedStatefulSetScaleWithHttpInfo(String name, String namespace, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",10435,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.patchNamespacedStatefulSetStatusWithHttpInfo(String name, String namespace, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",10692,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.replaceNamespacedControllerRevisionWithHttpInfo(String name, String namespace, V1ControllerRevision body, String pretty, String dryRun, String fieldManager, String fieldValidation)",13141,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.replaceNamespacedDaemonSetWithHttpInfo(String name, String namespace, V1DaemonSet body, String pretty, String dryRun, String fieldManager, String fieldValidation)",13383,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.replaceNamespacedDaemonSetStatusWithHttpInfo(String name, String namespace, V1DaemonSet body, String pretty, String dryRun, String fieldManager, String fieldValidation)",13625,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.replaceNamespacedDeploymentWithHttpInfo(String name, String namespace, V1Deployment body, String pretty, String dryRun, String fieldManager, String fieldValidation)",13867,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.replaceNamespacedDeploymentScaleWithHttpInfo(String name, String namespace, V1Scale body, String pretty, String dryRun, String fieldManager, String fieldValidation)",14109,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.replaceNamespacedDeploymentStatusWithHttpInfo(String name, String namespace, V1Deployment body, String pretty, String dryRun, String fieldManager, String fieldValidation)",14351,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.replaceNamespacedReplicaSetWithHttpInfo(String name, String namespace, V1ReplicaSet body, String pretty, String dryRun, String fieldManager, String fieldValidation)",14593,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.replaceNamespacedReplicaSetScaleWithHttpInfo(String name, String namespace, V1Scale body, String pretty, String dryRun, String fieldManager, String fieldValidation)",14835,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.replaceNamespacedReplicaSetStatusWithHttpInfo(String name, String namespace, V1ReplicaSet body, String pretty, String dryRun, String fieldManager, String fieldValidation)",15077,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.replaceNamespacedStatefulSetWithHttpInfo(String name, String namespace, V1StatefulSet body, String pretty, String dryRun, String fieldManager, String fieldValidation)",15319,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.replaceNamespacedStatefulSetScaleWithHttpInfo(String name, String namespace, V1Scale body, String pretty, String dryRun, String fieldManager, String fieldValidation)",15561,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AppsV1Api.replaceNamespacedStatefulSetStatusWithHttpInfo(String name, String namespace, V1StatefulSet body, String pretty, String dryRun, String fieldManager, String fieldValidation)",15803,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AuthenticationV1alpha1Api.createSelfSubjectReviewWithHttpInfo(V1alpha1SelfSubjectReview body, String dryRun, String fieldManager, String fieldValidation, String pretty)",151,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AuthenticationV1Api.createSelfSubjectReviewWithHttpInfo(V1SelfSubjectReview body, String dryRun, String fieldManager, String fieldValidation, String pretty)",152,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AuthenticationV1Api.createTokenReviewWithHttpInfo(V1TokenReview body, String dryRun, String fieldManager, String fieldValidation, String pretty)",381,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AuthenticationV1beta1Api.createSelfSubjectReviewWithHttpInfo(V1beta1SelfSubjectReview body, String dryRun, String fieldManager, String fieldValidation, String pretty)",151,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AuthorizationV1Api.createNamespacedLocalSubjectAccessReviewWithHttpInfo(String namespace, V1LocalSubjectAccessReview body, String dryRun, String fieldManager, String fieldValidation, String pretty)",160,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AuthorizationV1Api.createSelfSubjectAccessReviewWithHttpInfo(V1SelfSubjectAccessReview body, String dryRun, String fieldManager, String fieldValidation, String pretty)",392,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AuthorizationV1Api.createSelfSubjectRulesReviewWithHttpInfo(V1SelfSubjectRulesReview body, String dryRun, String fieldManager, String fieldValidation, String pretty)",621,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AuthorizationV1Api.createSubjectAccessReviewWithHttpInfo(V1SubjectAccessReview body, String dryRun, String fieldManager, String fieldValidation, String pretty)",850,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV1Api.createNamespacedHorizontalPodAutoscalerWithHttpInfo(String namespace, V1HorizontalPodAutoscaler body, String pretty, String dryRun, String fieldManager, String fieldValidation)",161,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV1Api.deleteCollectionNamespacedHorizontalPodAutoscalerWithHttpInfo(String namespace, String pretty, String _continue, String dryRun, String fieldSelector, Integer gracePeriodSeconds, String labelSelector, Integer limit, Boolean orphanDependents, String propagationPolicy, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, V1DeleteOptions body)",430,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV1Api.deleteNamespacedHorizontalPodAutoscalerWithHttpInfo(String name, String namespace, String pretty, String dryRun, Integer gracePeriodSeconds, Boolean orphanDependents, String propagationPolicy, V1DeleteOptions body)",770,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV1Api.listHorizontalPodAutoscalerForAllNamespacesValidateBeforeCall(Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String pretty, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",1186,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV1Api.listHorizontalPodAutoscalerForAllNamespacesWithHttpInfo(Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String pretty, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch)",1193,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV1Api.listNamespacedHorizontalPodAutoscalerWithHttpInfo(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch)",1516,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV1Api.patchNamespacedHorizontalPodAutoscalerWithHttpInfo(String name, String namespace, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",1828,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV1Api.patchNamespacedHorizontalPodAutoscalerStatusWithHttpInfo(String name, String namespace, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",2085,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV1Api.replaceNamespacedHorizontalPodAutoscalerWithHttpInfo(String name, String namespace, V1HorizontalPodAutoscaler body, String pretty, String dryRun, String fieldManager, String fieldValidation)",2704,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV1Api.replaceNamespacedHorizontalPodAutoscalerStatusWithHttpInfo(String name, String namespace, V1HorizontalPodAutoscaler body, String pretty, String dryRun, String fieldManager, String fieldValidation)",2946,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV2Api.createNamespacedHorizontalPodAutoscalerWithHttpInfo(String namespace, V2HorizontalPodAutoscaler body, String pretty, String dryRun, String fieldManager, String fieldValidation)",161,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV2Api.deleteCollectionNamespacedHorizontalPodAutoscalerWithHttpInfo(String namespace, String pretty, String _continue, String dryRun, String fieldSelector, Integer gracePeriodSeconds, String labelSelector, Integer limit, Boolean orphanDependents, String propagationPolicy, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, V1DeleteOptions body)",430,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV2Api.deleteNamespacedHorizontalPodAutoscalerWithHttpInfo(String name, String namespace, String pretty, String dryRun, Integer gracePeriodSeconds, Boolean orphanDependents, String propagationPolicy, V1DeleteOptions body)",770,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV2Api.listHorizontalPodAutoscalerForAllNamespacesValidateBeforeCall(Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String pretty, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",1186,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV2Api.listHorizontalPodAutoscalerForAllNamespacesWithHttpInfo(Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String pretty, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch)",1193,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV2Api.listNamespacedHorizontalPodAutoscalerWithHttpInfo(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch)",1516,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV2Api.patchNamespacedHorizontalPodAutoscalerWithHttpInfo(String name, String namespace, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",1828,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV2Api.patchNamespacedHorizontalPodAutoscalerStatusWithHttpInfo(String name, String namespace, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",2085,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV2Api.replaceNamespacedHorizontalPodAutoscalerWithHttpInfo(String name, String namespace, V2HorizontalPodAutoscaler body, String pretty, String dryRun, String fieldManager, String fieldValidation)",2704,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.AutoscalingV2Api.replaceNamespacedHorizontalPodAutoscalerStatusWithHttpInfo(String name, String namespace, V2HorizontalPodAutoscaler body, String pretty, String dryRun, String fieldManager, String fieldValidation)",2946,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.createNamespacedCronJobWithHttpInfo(String namespace, V1CronJob body, String pretty, String dryRun, String fieldManager, String fieldValidation)",163,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.createNamespacedJobWithHttpInfo(String namespace, V1Job body, String pretty, String dryRun, String fieldManager, String fieldValidation)",401,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.deleteCollectionNamespacedCronJobWithHttpInfo(String namespace, String pretty, String _continue, String dryRun, String fieldSelector, Integer gracePeriodSeconds, String labelSelector, Integer limit, Boolean orphanDependents, String propagationPolicy, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, V1DeleteOptions body)",670,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.deleteCollectionNamespacedJobWithHttpInfo(String namespace, String pretty, String _continue, String dryRun, String fieldSelector, Integer gracePeriodSeconds, String labelSelector, Integer limit, Boolean orphanDependents, String propagationPolicy, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, V1DeleteOptions body)",1036,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.deleteNamespacedCronJobWithHttpInfo(String name, String namespace, String pretty, String dryRun, Integer gracePeriodSeconds, Boolean orphanDependents, String propagationPolicy, V1DeleteOptions body)",1376,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.deleteNamespacedJobWithHttpInfo(String name, String namespace, String pretty, String dryRun, Integer gracePeriodSeconds, Boolean orphanDependents, String propagationPolicy, V1DeleteOptions body)",1636,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.listCronJobForAllNamespacesValidateBeforeCall(Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String pretty, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",2052,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.listCronJobForAllNamespacesWithHttpInfo(Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String pretty, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch)",2059,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.listJobForAllNamespacesValidateBeforeCall(Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String pretty, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",2369,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.listJobForAllNamespacesWithHttpInfo(Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String pretty, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch)",2376,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.listNamespacedCronJobWithHttpInfo(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch)",2699,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.listNamespacedJobWithHttpInfo(String namespace, String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch)",3025,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.patchNamespacedCronJobWithHttpInfo(String name, String namespace, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",3337,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.patchNamespacedCronJobStatusWithHttpInfo(String name, String namespace, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",3594,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.patchNamespacedJobWithHttpInfo(String name, String namespace, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",3851,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.patchNamespacedJobStatusWithHttpInfo(String name, String namespace, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",4108,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.replaceNamespacedCronJobWithHttpInfo(String name, String namespace, V1CronJob body, String pretty, String dryRun, String fieldManager, String fieldValidation)",5093,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.replaceNamespacedCronJobStatusWithHttpInfo(String name, String namespace, V1CronJob body, String pretty, String dryRun, String fieldManager, String fieldValidation)",5335,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.replaceNamespacedJobWithHttpInfo(String name, String namespace, V1Job body, String pretty, String dryRun, String fieldManager, String fieldValidation)",5577,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.BatchV1Api.replaceNamespacedJobStatusWithHttpInfo(String name, String namespace, V1Job body, String pretty, String dryRun, String fieldManager, String fieldValidation)",5819,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CertificatesV1alpha1Api.createClusterTrustBundleWithHttpInfo(V1alpha1ClusterTrustBundle body, String pretty, String dryRun, String fieldManager, String fieldValidation)",155,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CertificatesV1alpha1Api.deleteClusterTrustBundleWithHttpInfo(String name, String pretty, String dryRun, Integer gracePeriodSeconds, Boolean orphanDependents, String propagationPolicy, V1DeleteOptions body)",389,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CertificatesV1alpha1Api.deleteCollectionClusterTrustBundleValidateBeforeCall(String pretty, String _continue, String dryRun, String fieldSelector, Integer gracePeriodSeconds, String labelSelector, Integer limit, Boolean orphanDependents, String propagationPolicy, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, V1DeleteOptions body, final ApiCallback _callback)",659,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CertificatesV1alpha1Api.deleteCollectionClusterTrustBundleWithHttpInfo(String pretty, String _continue, String dryRun, String fieldSelector, Integer gracePeriodSeconds, String labelSelector, Integer limit, Boolean orphanDependents, String propagationPolicy, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, V1DeleteOptions body)",666,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CertificatesV1alpha1Api.listClusterTrustBundleValidateBeforeCall(String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",1159,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CertificatesV1alpha1Api.listClusterTrustBundleWithHttpInfo(String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch)",1166,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CertificatesV1alpha1Api.patchClusterTrustBundleWithHttpInfo(String name, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",1469,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CertificatesV1alpha1Api.replaceClusterTrustBundleWithHttpInfo(String name, V1alpha1ClusterTrustBundle body, String pretty, String dryRun, String fieldManager, String fieldValidation)",1887,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CertificatesV1Api.createCertificateSigningRequestWithHttpInfo(V1CertificateSigningRequest body, String pretty, String dryRun, String fieldManager, String fieldValidation)",155,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CertificatesV1Api.deleteCertificateSigningRequestWithHttpInfo(String name, String pretty, String dryRun, Integer gracePeriodSeconds, Boolean orphanDependents, String propagationPolicy, V1DeleteOptions body)",389,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CertificatesV1Api.deleteCollectionCertificateSigningRequestValidateBeforeCall(String pretty, String _continue, String dryRun, String fieldSelector, Integer gracePeriodSeconds, String labelSelector, Integer limit, Boolean orphanDependents, String propagationPolicy, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, V1DeleteOptions body, final ApiCallback _callback)",659,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CertificatesV1Api.deleteCollectionCertificateSigningRequestWithHttpInfo(String pretty, String _continue, String dryRun, String fieldSelector, Integer gracePeriodSeconds, String labelSelector, Integer limit, Boolean orphanDependents, String propagationPolicy, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, V1DeleteOptions body)",666,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CertificatesV1Api.listCertificateSigningRequestValidateBeforeCall(String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch, final ApiCallback _callback)",1159,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CertificatesV1Api.listCertificateSigningRequestWithHttpInfo(String pretty, Boolean allowWatchBookmarks, String _continue, String fieldSelector, String labelSelector, Integer limit, String resourceVersion, String resourceVersionMatch, Boolean sendInitialEvents, Integer timeoutSeconds, Boolean watch)",1166,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CertificatesV1Api.patchCertificateSigningRequestWithHttpInfo(String name, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",1469,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CertificatesV1Api.patchCertificateSigningRequestApprovalWithHttpInfo(String name, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",1717,"0,500","1.0","Long Parameter List","Maintainability"
"io.kubernetes.client.openapi.apis.CertificatesV1Api.patchCertificateSigningRequestStatusWithHttpInfo(String name, V1Patch body, String pretty, String dryRun, String fieldManager, String fieldValidation, Boolean force)",1965,"0,500","1.0","Long Parameter List","Maintainability"
